TimeStamp, Type, State, Seconds, ErrorCode, ErrorMessage, Application, Scope, Mandant, User, Report, SubReportTables, SubReportFields, Tables, Finds, Crit%, ReqRows, Rows, TempIndexCount, TempIndexRecs, OnTheFlyCount, OnTheFlyRecs, Memory, TempMemory, Parameter, Reused, Delayed, SnapshotMeta, RunningReports, OpenReports, Sessions
2023/06/20 10:43:26.578, rep, ok, 0.00035, 0, "", "ABAV", "", 8370, "sa_abacus_projektschnittstelle[47]", "D:\Abacus\abac\kd\abav\web\ProjektnummerObjektnummer.avx", 0, 0, 1, 2, 100,, 1, 0, 0, 0, 0, 0.06, 0.00, "$Appl=soap|$Client=8370|$Type=xml_attr|$UserMsg=de/text|$Year=0|Parameter1=1462562", 24, 0, , 3, 123, 304
2023/06/20 10:43:26.663, rep, ok, 0.00023, 0, "", "ABAV", "", 8370, "sa_abacus_projektschnittstelle[47]", "D:\Abacus\abac\kd\abav\web\SERVICEOBJECT_REQUEST_SUBOBJECTS.avx", 0, 0, 1, 1, 100,, 0, 0, 0, 0, 0, 0.06, 0.00, "$Appl=soap|$Client=8370|$Type=xml_attr|$UserMsg=de/text|$Year=0|RefObjectNumber=799971", 13, 0, , 3, 123, 304
2023/06/20 10:43:26.691, rep, ok, 0.00049, 0, "", "ABAV", "", 8370, "sa_abacus_projektschnittstelle[47]", "D:\Abacus\abac\kd\abav\web\ReferenzLogiwareProjektnummer.avx", 0, 0, 1, 2, 100,, 1, 0, 0, 0, 0, 0.06, 0.00, "$Appl=soap|$Client=8370|$Type=xml_attr|$UserMsg=de/text|$Year=0|Parameter1=177963.Abdeckung", 18, 0, , 3, 123, 304
2023/06/20 10:43:26.719, rep, ok, 0.00034, 0, "", "ABAV", "", 8370, "sa_abacus_projektschnittstelle[47]", "D:\Abacus\abac\kd\abav\web\ProjektnummerObjektnummer.avx", 0, 0, 1, 2, 100,, 1, 0, 0, 0, 0, 0.06, 0.00, "$Appl=soap|$Client=8370|$Type=xml_attr|$UserMsg=de/text|$Year=0|Parameter1=1462563", 25, 0, , 3, 123, 304
2023/06/20 10:43:26.914, rep, ok, 0.00044, 0, "", "ABAV", "", 8370, "sa_abacus_projektschnittstelle[47]", "D:\Abacus\abac\kd\abav\web\ProjektnummerObjektnummer.avx", 0, 0, 1, 2, 100,, 1, 0, 0, 0, 0, 0.06, 0.00, "$Appl=soap|$Client=8370|$Type=xml_attr|$UserMsg=de/text|$Year=0|Parameter1=1462563", 26, 0, , 3, 123, 304
2023/06/20 10:43:26.999, rep, ok, 0.00063, 0, "", "ABAV", "", 8370, "sa_abacus_projektschnittstelle[47]", "D:\Abacus\abac\kd\abav\web\SERVICEOBJECT_REQUEST_SUBOBJECTS.avx", 0, 0, 1, 2, 100,, 1, 0, 0, 0, 0, 0.06, 0.00, "$Appl=soap|$Client=8370|$Type=xml_attr|$UserMsg=de/text|$Year=0|RefObjectNumber=799972", 14, 0, , 3, 123, 304
2023/06/20 10:43:27.031, rep, ok, 0.00077, 0, "", "ABAV", "", 8370, "sa_abacus_projektschnittstelle[47]", "D:\Abacus\abac\kd\abav\web\ReferenzLogiwareProjektnummer.avx", 0, 0, 1, 2, 100,, 1, 0, 0, 0, 0, 0.06, 0.00, "$Appl=soap|$Client=8370|$Type=xml_attr|$UserMsg=de/text|$Year=0|Parameter1=177963.Rückwand", 19, 0, , 3, 123, 304
2023/06/20 10:43:27.058, rep, ok, 0.00032, 0, "", "ABAV", "", 8370, "sa_abacus_projektschnittstelle[47]", "D:\Abacus\abac\kd\abav\web\ProjektnummerObjektnummer.avx", 0, 0, 1, 2, 100,, 1, 0, 0, 0, 0, 0.06, 0.00, "$Appl=soap|$Client=8370|$Type=xml_attr|$UserMsg=de/text|$Year=0|Parameter1=1462558", 27, 0, , 3, 123, 304
2023/06/20 10:43:27.254, rep, ok, 0.00067, 0, "", "ABAV", "", 8370, "sa_abacus_projektschnittstelle[47]", "D:\Abacus\abac\kd\abav\web\ProjektnummerObjektnummer.avx", 0, 0, 1, 2, 100,, 1, 0, 0, 0, 0, 0.06, 0.00, "$Appl=soap|$Client=8370|$Type=xml_attr|$UserMsg=de/text|$Year=0|Parameter1=1462558", 28, 0, , 3, 123, 304
2023/06/20 10:43:27.341, rep, ok, 0.00037, 0, "", "ABAV", "", 8370, "sa_abacus_projektschnittstelle[47]", "D:\Abacus\abac\kd\abav\web\SERVICEOBJECT_REQUEST_SUBOBJECTS.avx", 0, 0, 1, 1, 100,, 0, 0, 0, 0, 0, 0.06, 0.00, "$Appl=soap|$Client=8370|$Type=xml_attr|$UserMsg=de/text|$Year=0|RefObjectNumber=799960", 15, 0, , 3, 123, 304
2023/06/20 10:43:29.124, rep, ok, 3.78274, 0, "", "ABAV", "", 8370, "haru[134]", "D:\Abacus\abac\kd\abav\HEAG\SVM\Fusion\R111\KopfInformationen.avx", 0, 3, 12, 20, 83,, 1, 0, 0, 1, 0, 0.25, 0.00, "$Client=8370|$Drk=|$Lang=de|$Preview=1|$Scope=DefaultScope|$Type=pdf_page|$UserFmt='.E.|$UserMsg=de|AufNR=65822", 1, 0, , 3, 124, 304
2023/06/20 10:43:32.084, rep, ok, 0.13616, 0, "", "ABAV", "", 8370, "scfr[127]", "D:\Abacus\abac\kd\abav\HEAG\PPS\PPS_ODR_Referenz.avx", 0, 0, 1, 2, 100,, 1, 0, 0, 0, 0, 0.06, 0.01, "$Client=8370|$ExportPath=D:\Abacus\abac\out\HEAG\Werkstuecke\tmp_Werkstueck...|$Scope=DefaultScope|$Type=print-txt/ansi|$UserMsg=de|paNummer=105147", 11, 0, , 3, 125, 304
2023/06/20 10:43:32.296, rep, ok, 0.13748, 0, "", "ABAV", "", 8370, "scfr[127]", "D:\Abacus\abac\kd\abav\HEAG\PPS\PPS_ODR_Referenz.avx", 0, 0, 1, 2, 100,, 1, 0, 0, 0, 0, 0.06, 0.01, "$Client=8370|$ExportPath=D:\Abacus\abac\out\HEAG\Werkstuecke\tmp_Werkstueck...|$Scope=DefaultScope|$Type=print-txt/ansi|$UserMsg=de|paNummer=105147", 12, 0, , 3, 125, 304
2023/06/20 10:43:33.658, rep, ok, 0.02585, 0, "", "ABAV", "", 8370, "scfr[127]", "D:\Abacus\abac\kd\abav\HEAG\Fusion\U113_Anzeige_VKReferenz_AVOR.avx", 0, 0, 7, 8, 100,, 1, 0, 0, 0, 0, 0.06, 0.00, "$Client=8370|$Drk=|$Lang=de|$Preview=1|$Scope=DefaultScope|$Type=pdf_page|$UserFmt='.E.|$UserMsg=de|Parameter1=105147", 8, 0, , 3, 124, 304
2023/06/20 10:43:37.817, rep, ok, 0.02701, 0, "", "ABAV", "", 8370, "scfr[127]", "D:\Abacus\abac\kd\abav\HEAG\Fusion\U113_Anzeige_VKReferenz_AVOR.avx", 0, 0, 7, 8, 100,, 1, 0, 0, 0, 0, 0.06, 0.00, "$Client=8370|$Drk=|$Lang=de|$Preview=1|$Scope=DefaultScope|$Type=pdf_page|$UserFmt='.E.|$UserMsg=de|Parameter1=105147", 9, 0, , 3, 122, 301
2023/06/20 10:43:38.701, rep, ok, 0.00227, 0, "", "ABAV", "", 8370, "dizh[164]", "D:\Abacus\abac\kd\abav\HEAG\Fusion\O112_Anzeige_Einlastdatum_Fix.avx", 0, 0, 6, 11, 100,, 1, 0, 0, 0, 0, 0.06, 0.00, "$Client=8370|$Drk=|$Lang=de|$Preview=1|$Scope=DefaultScope|$Type=pdf_page|$UserFmt='.E.|$UserMsg=de|Parameter1=186646|Parameter2=0", 48, 0, , 3, 122, 301
2023/06/20 10:43:39.967, rep, ok, 12.5947, 0, "", "ABAV", "", 8370, "sa_abacus_projektschnittstelle[47]", "D:\Abacus\abac\kd\abav\web\NSW_Export_Verkaufsauftragsdaten_2018_00.avx", 0, 0, 6, 96'734, 1,, 1, 0, 0, 0, 0, 0.06, 0.00, "$Appl=soap|$Client=8370|$Type=xml_attr|$UserMsg=de/text|$Year=0|LogiwareNr=953638", 1, 0, , 2, 122, 301
2023/06/20 10:43:40.172, rep, ok, 0.00762, 0, "", "ABAV", "", 8370, "humi[95]", "D:\Abacus\abac\kd\abav\HEAG\SVM\Fusion\R111\KopfInformationen.avx", 0, 0, 12, 1, 100,, 0, 0, 0, 0, 0, 0.06, 0.00, "$Client=8370|$Drk=|$Lang=de|$Preview=1|$Scope=DefaultScope|$Type=pdf_page|$UserFmt='.E.|$UserMsg=de|AufNR=0", 17, 0, , 2, 122, 303
2023/06/20 10:43:40.183, rep, ok, 0.00108, 0, "", "ABAV", "", 8370, "humi[95]", "D:\Abacus\abac\kd\abav\HEAG\SVM\Fusion\R111\Leihgeraete.avx", 0, 0, 4, 1, 100,, 0, 0, 0, 0, 0, 0.06, 0.00, "$Client=8370|$Drk=|$Lang=de|$Preview=1|$Scope=DefaultScope|$Type=pdf_page|$UserFmt='.E.|$UserMsg=de|AufNr=0", 19, 0, , 2, 123, 303
2023/06/20 10:43:40.508, rep, ok, 0.00538, 0, "", "ABAV", "", 8370, "maju[237]", "D:\Abacus\abac\kd\abav\HEAG\Fusion\O211_Anzeige_Mwst_Infos.avx", 0, 0, 2, 2, 100,, 1, 0, 0, 0, 0, 0.06, 0.00, "$Client=8370|$Drk=|$Lang=de|$Preview=1|$Scope=DefaultScope|$Type=pdf_page|$UserFmt='.E.|$UserMsg=de|Parameter1=5063454|Parameter2=0", 24, 0, , 2, 123, 303
2023/06/20 10:43:40.538, rep, ok, 0.00546, 0, "", "ABAV", "", 8370, "maju[237]", "D:\Abacus\abac\kd\abav\HEAG\Fusion\O211_Anzeige_Konto_Infos.avx", 0, 0, 4, 6, 100,, 2, 0, 0, 0, 0, 0.06, 0.00, "$Client=8370|$Drk=|$Lang=de|$Preview=1|$Scope=DefaultScope|$Type=pdf_page|$UserFmt='.E.|$UserMsg=de|Parameter1=5063454|Parameter2=0", 24, 0, , 2, 123, 303
2023/06/20 10:43:41.415, rep, ok, 0.00082, 0, "", "ABAV", "", 8370, "sa_abacus_prozessuser[102]", "D:\Abacus\abac\kd\abav\Prozesse\UPPS\Positionen synchronisieren\Positionen synchronisieren DB Trigger.avx", 0, 0, 1, 1, 100,, 1, 0, 0, 0, 0, 0.06, 0.01, "$Client=8370|$ExportPath=C:\Windows\TEMP\tmp14729995461585344556|$Scope=DefaultScope|$Type=txt_all/ansi|$UserFmt='.E.|$UserMsg=de", 0, 0, , 2, 124, 304
2023/06/20 10:43:41.605, rep, ok, 0.00243, 0, "", "ABAV", "", 8370, "dizh[164]", "D:\Abacus\abac\kd\abav\HEAG\Fusion\O112_Anzeige_Einlastdatum_Fix.avx", 0, 0, 6, 11, 100,, 1, 0, 0, 0, 0, 0.06, 0.00, "$Client=8370|$Drk=|$Lang=de|$Preview=1|$Scope=DefaultScope|$Type=pdf_page|$UserFmt='.E.|$UserMsg=de|Parameter1=186646|Parameter2=0", 49, 0, , 2, 123, 303
2023/06/20 10:43:41.948, rep, ok, 0.00189, 0, "", "ABAV", "", 8370, "pfla[244]", "D:\Abacus\abac\kd\abav\HEAG\Fusion\O112_Anzeige_Einlastdatum_Fix.avx", 0, 0, 6, 6, 100,, 1, 0, 0, 0, 0, 0.06, 0.00, "$Client=8370|$Drk=|$Lang=de|$Preview=1|$Scope=DefaultScope|$Type=pdf_page|$UserFmt='.E.|$UserMsg=de|Parameter1=184312|Parameter2=0", 65, 0, , 2, 123, 303
2023/06/20 10:43:43.133, rep, ok, 0.00208, 0, "", "ABAV", "", 8370, "dizh[164]", "D:\Abacus\abac\kd\abav\HEAG\Fusion\O112_Anzeige_Einlastdatum_Fix.avx", 0, 0, 6, 11, 100,, 1, 0, 0, 0, 0, 0.06, 0.00, "$Client=8370|$Drk=|$Lang=de|$Preview=1|$Scope=DefaultScope|$Type=pdf_page|$UserFmt='.E.|$UserMsg=de|Parameter1=186646|Parameter2=0", 50, 0, , 2, 123, 303
2023/06/20 10:43:44.164, rep, ok, 0.00062, 0, "", "ABAV", "", 8370, "sa_abacus_projektschnittstelle[47]", "D:\Abacus\abac\kd\abav\web\ReferenzLogiwareProjektnummer.avx", 0, 0, 1, 2, 100,, 1, 0, 0, 0, 0, 0.06, 0.00, "$Appl=soap|$Client=8370|$Type=xml_attr|$UserMsg=de/text|$Year=0|Parameter1=166975", 20, 0, , 2, 124, 303
2023/06/20 10:43:44.191, rep, ok, 0.00054, 0, "", "ABAV", "", 8370, "sa_abacus_projektschnittstelle[47]", "D:\Abacus\abac\kd\abav\web\ReferenzLogiwareProjektnummer.avx", 0, 0, 1, 2, 100,, 1, 0, 0, 0, 0, 0.06, 0.00, "$Appl=soap|$Client=8370|$Type=xml_attr|$UserMsg=de/text|$Year=0|Parameter1=166975.Sanitär", 21, 0, , 2, 124, 303
2023/06/20 10:43:44.220, rep, ok, 0.00037, 0, "", "ABAV", "", 8370, "sa_abacus_projektschnittstelle[47]", "D:\Abacus\abac\kd\abav\web\ProjektnummerObjektnummer.avx", 0, 0, 1, 2, 100,, 1, 0, 0, 0, 0, 0.06, 0.00, "$Appl=soap|$Client=8370|$Type=xml_attr|$UserMsg=de/text|$Year=0|Parameter1=1436947", 29, 0, , 2, 124, 303
2023/06/20 10:43:44.308, rep, ok, 0.00035, 0, "", "ABAV", "", 8370, "sa_abacus_projektschnittstelle[47]", "D:\Abacus\abac\kd\abav\web\SERVICEOBJECT_REQUEST_SUBOBJECTS.avx", 0, 0, 1, 1, 100,, 0, 0, 0, 0, 0, 0.06, 0.00, "$Appl=soap|$Client=8370|$Type=xml_attr|$UserMsg=de/text|$Year=0|RefObjectNumber=760300", 16, 0, , 2, 124, 303
2023/06/20 10:43:44.339, rep, ok, 0.00073, 0, "", "ABAV", "", 8370, "sa_abacus_projektschnittstelle[47]", "D:\Abacus\abac\kd\abav\web\ReferenzLogiwareProjektnummer.avx", 0, 0, 1, 2, 100,, 1, 0, 0, 0, 0, 0.06, 0.00, "$Appl=soap|$Client=8370|$Type=xml_attr|$UserMsg=de/text|$Year=0|Parameter1=166975.Wäscheturm", 22, 0, , 2, 124, 303
2023/06/20 10:43:44.347, rep, ok, 0.00059, 0, "", "ABAV", "", 8370, "sa_abacus_projektschnittstelle[47]", "D:\Abacus\abac\kd\abav\web\ProjektnummerObjektnummer.avx", 0, 0, 1, 2, 100,, 1, 0, 0, 0, 0, 0.06, 0.00, "$Appl=soap|$Client=8370|$Type=xml_attr|$UserMsg=de/text|$Year=0|Parameter1=1427106", 30, 0, , 2, 124, 303
2023/06/20 10:43:44.434, rep, ok, 0.00048, 0, "", "ABAV", "", 8370, "sa_abacus_projektschnittstelle[47]", "D:\Abacus\abac\kd\abav\web\SERVICEOBJECT_REQUEST_SUBOBJECTS.avx", 0, 0, 1, 1, 100,, 0, 0, 0, 0, 0, 0.06, 0.00, "$Appl=soap|$Client=8370|$Type=xml_attr|$UserMsg=de/text|$Year=0|RefObjectNumber=745325", 17, 0, , 2, 124, 303
2023/06/20 10:43:44.463, rep, ok, 0.00033, 0, "", "ABAV", "", 8370, "sa_abacus_projektschnittstelle[47]", "D:\Abacus\abac\kd\abav\web\ReferenzLogiwareProjektnummer.avx", 0, 0, 1, 2, 100,, 1, 0, 0, 0, 0, 0.06, 0.00, "$Appl=soap|$Client=8370|$Type=xml_attr|$UserMsg=de/text|$Year=0|Parameter1=170428", 23, 0, , 2, 124, 303
2023/06/20 10:43:44.491, rep, ok, 0.00042, 0, "", "ABAV", "", 8370, "sa_abacus_projektschnittstelle[47]", "D:\Abacus\abac\kd\abav\web\ReferenzLogiwareProjektnummer.avx", 0, 0, 1, 2, 100,, 1, 0, 0, 0, 0, 0.06, 0.00, "$Appl=soap|$Client=8370|$Type=xml_attr|$UserMsg=de/text|$Year=0|Parameter1=170428.Sanitär", 24, 0, , 2, 124, 303
2023/06/20 10:43:44.519, rep, ok, 0.00041, 0, "", "ABAV", "", 8370, "sa_abacus_projektschnittstelle[47]", "D:\Abacus\abac\kd\abav\web\ProjektnummerObjektnummer.avx", 0, 0, 1, 2, 100,, 1, 0, 0, 0, 0, 0.06, 0.00, "$Appl=soap|$Client=8370|$Type=xml_attr|$UserMsg=de/text|$Year=0|Parameter1=1431730", 31, 0, , 2, 124, 303
2023/06/20 10:43:44.719, rep, ok, 0.00031, 0, "", "ABAV", "", 8370, "sa_abacus_projektschnittstelle[47]", "D:\Abacus\abac\kd\abav\web\ProjektnummerObjektnummer.avx", 0, 0, 1, 2, 100,, 1, 0, 0, 0, 0, 0.06, 0.00, "$Appl=soap|$Client=8370|$Type=xml_attr|$UserMsg=de/text|$Year=0|Parameter1=1431730", 32, 0, , 2, 124, 303
2023/06/20 10:43:44.802, rep, ok, 0.00032, 0, "", "ABAV", "", 8370, "sa_abacus_projektschnittstelle[47]", "D:\Abacus\abac\kd\abav\web\SERVICEOBJECT_REQUEST_SUBOBJECTS.avx", 0, 0, 1, 1, 100,, 0, 0, 0, 0, 0, 0.06, 0.00, "$Appl=soap|$Client=8370|$Type=xml_attr|$UserMsg=de/text|$Year=0|RefObjectNumber=752866", 18, 0, , 2, 124, 303
2023/06/20 10:43:44.832, rep, ok, 0.00036, 0, "", "ABAV", "", 8370, "sa_abacus_projektschnittstelle[47]", "D:\Abacus\abac\kd\abav\web\ReferenzLogiwareProjektnummer.avx", 0, 0, 1, 2, 100,, 1, 0, 0, 0, 0, 0.06, 0.00, "$Appl=soap|$Client=8370|$Type=xml_attr|$UserMsg=de/text|$Year=0|Parameter1=170428.Wäscheturm", 25, 0, , 2, 124, 303
2023/06/20 10:43:44.876, rep, ok, 0.00029, 0, "", "ABAV", "", 8370, "sa_abacus_projektschnittstelle[47]", "D:\Abacus\abac\kd\abav\web\ProjektnummerObjektnummer.avx", 0, 0, 1, 2, 100,, 1, 0, 0, 0, 0, 0.06, 0.00, "$Appl=soap|$Client=8370|$Type=xml_attr|$UserMsg=de/text|$Year=0|Parameter1=1427116", 33, 0, , 2, 124, 303
2023/06/20 10:43:45.071, rep, ok, 0.00034, 0, "", "ABAV", "", 8370, "sa_abacus_projektschnittstelle[47]", "D:\Abacus\abac\kd\abav\web\ProjektnummerObjektnummer.avx", 0, 0, 1, 2, 100,, 1, 0, 0, 0, 0, 0.06, 0.00, "$Appl=soap|$Client=8370|$Type=xml_attr|$UserMsg=de/text|$Year=0|Parameter1=1427116", 34, 0, , 2, 124, 303
2023/06/20 10:43:45.155, rep, ok, 0.00026, 0, "", "ABAV", "", 8370, "sa_abacus_projektschnittstelle[47]", "D:\Abacus\abac\kd\abav\web\SERVICEOBJECT_REQUEST_SUBOBJECTS.avx", 0, 0, 1, 1, 100,, 0, 0, 0, 0, 0, 0.06, 0.00, "$Appl=soap|$Client=8370|$Type=xml_attr|$UserMsg=de/text|$Year=0|RefObjectNumber=745349", 19, 0, , 2, 124, 303
2023/06/20 10:43:45.186, rep, ok, 0.00039, 0, "", "ABAV", "", 8370, "sa_abacus_projektschnittstelle[47]", "D:\Abacus\abac\kd\abav\web\ReferenzLogiwareProjektnummer.avx", 0, 0, 1, 2, 100,, 1, 0, 0, 0, 0, 0.06, 0.00, "$Appl=soap|$Client=8370|$Type=xml_attr|$UserMsg=de/text|$Year=0|Parameter1=170428.Geräte", 26, 0, , 2, 124, 303
2023/06/20 10:43:45.343, rep, ok, 0.00027, 0, "", "ABAV", "", 8370, "sa_abacus_projektschnittstelle[47]", "D:\Abacus\abac\kd\abav\web\ProjektnummerObjektnummer.avx", 0, 0, 1, 2, 100,, 1, 0, 0, 0, 0, 0.06, 0.00, "$Appl=soap|$Client=8370|$Type=xml_attr|$UserMsg=de/text|$Year=0|Parameter1=1427118", 35, 0, , 2, 124, 303
2023/06/20 10:43:45.540, rep, ok, 0.00029, 0, "", "ABAV", "", 8370, "sa_abacus_projektschnittstelle[47]", "D:\Abacus\abac\kd\abav\web\ProjektnummerObjektnummer.avx", 0, 0, 1, 2, 100,, 1, 0, 0, 0, 0, 0.06, 0.00, "$Appl=soap|$Client=8370|$Type=xml_attr|$UserMsg=de/text|$Year=0|Parameter1=1427118", 36, 0, , 2, 124, 303
2023/06/20 10:43:45.622, rep, ok, 0.00035, 0, "", "ABAV", "", 8370, "sa_abacus_projektschnittstelle[47]", "D:\Abacus\abac\kd\abav\web\SERVICEOBJECT_REQUEST_SUBOBJECTS.avx", 0, 0, 1, 6, 100,, 5, 0, 0, 0, 0, 0.06, 0.00, "$Appl=soap|$Client=8370|$Type=xml_attr|$UserMsg=de/text|$Year=0|RefObjectNumber=745351", 20, 0, , 2, 124, 303
2023/06/20 10:43:45.651, rep, ok, 0.00042, 0, "", "ABAV", "", 8370, "sa_abacus_projektschnittstelle[47]", "D:\Abacus\abac\kd\abav\web\ReferenzLogiwareProjektnummer.avx", 0, 0, 1, 2, 100,, 1, 0, 0, 0, 0, 0.06, 0.00, "$Appl=soap|$Client=8370|$Type=xml_attr|$UserMsg=de/text|$Year=0|Parameter1=170428.Möbel", 27, 0, , 2, 124, 303
2023/06/20 10:43:45.681, rep, ok, 0.00048, 0, "", "ABAV", "", 8370, "sa_abacus_projektschnittstelle[47]", "D:\Abacus\abac\kd\abav\web\ProjektnummerObjektnummer.avx", 0, 0, 1, 2, 100,, 1, 0, 0, 0, 0, 0.06, 0.00, "$Appl=soap|$Client=8370|$Type=xml_attr|$UserMsg=de/text|$Year=0|Parameter1=1427114", 37, 0, , 2, 124, 303
2023/06/20 10:43:45.882, rep, ok, 0.00046, 0, "", "ABAV", "", 8370, "sa_abacus_projektschnittstelle[47]", "D:\Abacus\abac\kd\abav\web\ProjektnummerObjektnummer.avx", 0, 0, 1, 2, 100,, 1, 0, 0, 0, 0, 0.06, 0.00, "$Appl=soap|$Client=8370|$Type=xml_attr|$UserMsg=de/text|$Year=0|Parameter1=1427114", 38, 0, , 2, 124, 303
2023/06/20 10:43:45.969, rep, ok, 0.00023, 0, "", "ABAV", "", 8370, "sa_abacus_projektschnittstelle[47]", "D:\Abacus\abac\kd\abav\web\SERVICEOBJECT_REQUEST_SUBOBJECTS.avx", 0, 0, 1, 1, 100,, 0, 0, 0, 0, 0, 0.06, 0.00, "$Appl=soap|$Client=8370|$Type=xml_attr|$UserMsg=de/text|$Year=0|RefObjectNumber=745346", 21, 0, , 2, 124, 303
2023/06/20 10:43:45.977, rep, ok, 0.00051, 0, "", "ABAV", "", 8370, "sa_abacus_projektschnittstelle[47]", "D:\Abacus\abac\kd\abav\web\ReferenzLogiwareProjektnummer.avx", 0, 0, 1, 2, 100,, 1, 0, 0, 0, 0, 0.06, 0.00, "$Appl=soap|$Client=8370|$Type=xml_attr|$UserMsg=de/text|$Year=0|Parameter1=170428.Abdeckung", 28, 0, , 2, 124, 303
2023/06/20 10:43:46.006, rep, ok, 0.00032, 0, "", "ABAV", "", 8370, "sa_abacus_projektschnittstelle[47]", "D:\Abacus\abac\kd\abav\web\ProjektnummerObjektnummer.avx", 0, 0, 1, 2, 100,, 1, 0, 0, 0, 0, 0.06, 0.00, "$Appl=soap|$Client=8370|$Type=xml_attr|$UserMsg=de/text|$Year=0|Parameter1=1427115", 39, 0, , 2, 124, 303
2023/06/20 10:43:46.206, rep, ok, 0.00032, 0, "", "ABAV", "", 8370, "sa_abacus_projektschnittstelle[47]", "D:\Abacus\abac\kd\abav\web\ProjektnummerObjektnummer.avx", 0, 0, 1, 2, 100,, 1, 0, 0, 0, 0, 0.06, 0.00, "$Appl=soap|$Client=8370|$Type=xml_attr|$UserMsg=de/text|$Year=0|Parameter1=1427115", 40, 0, , 2, 124, 303
2023/06/20 10:43:46.292, rep, ok, 0.00060, 0, "", "ABAV", "", 8370, "sa_abacus_projektschnittstelle[47]", "D:\Abacus\abac\kd\abav\web\SERVICEOBJECT_REQUEST_SUBOBJECTS.avx", 0, 0, 1, 2, 100,, 1, 0, 0, 0, 0, 0.06, 0.00, "$Appl=soap|$Client=8370|$Type=xml_attr|$UserMsg=de/text|$Year=0|RefObjectNumber=745347", 22, 0, , 2, 124, 303
2023/06/20 10:43:46.323, rep, ok, 0.00041, 0, "", "ABAV", "", 8370, "sa_abacus_projektschnittstelle[47]", "D:\Abacus\abac\kd\abav\web\ReferenzLogiwareProjektnummer.avx", 0, 0, 1, 2, 100,, 1, 0, 0, 0, 0, 0.06, 0.00, "$Appl=soap|$Client=8370|$Type=xml_attr|$UserMsg=de/text|$Year=0|Parameter1=170428.Rückwand", 29, 0, , 2, 124, 303
2023/06/20 10:43:46.353, rep, ok, 0.00029, 0, "", "ABAV", "", 8370, "sa_abacus_projektschnittstelle[47]", "D:\Abacus\abac\kd\abav\web\ProjektnummerObjektnummer.avx", 0, 0, 1, 2, 100,, 1, 0, 0, 0, 0, 0.06, 0.00, "$Appl=soap|$Client=8370|$Type=xml_attr|$UserMsg=de/text|$Year=0|Parameter1=1427117", 41, 0, , 2, 124, 303
2023/06/20 10:43:46.380, rep, ok, 0.01452, 0, "", "ABAV", "", 8370, "humi[95]", "D:\Abacus\abac\kd\abav\HEAG\SVM\Fusion\R111\Leihgeraete.avx", 0, 0, 4, 67, 100,, 16, 0, 0, 0, 0, 0.06, 0.00, "$Client=8370|$Drk=|$Lang=de|$Preview=1|$Scope=DefaultScope|$Type=pdf_page|$UserFmt='.E.|$UserMsg=de|AufNr=56515", 20, 0, , 3, 125, 303
2023/06/20 10:43:46.548, rep, ok, 0.00034, 0, "", "ABAV", "", 8370, "sa_abacus_projektschnittstelle[47]", "D:\Abacus\abac\kd\abav\web\ProjektnummerObjektnummer.avx", 0, 0, 1, 2, 100,, 1, 0, 0, 0, 0, 0.06, 0.00, "$Appl=soap|$Client=8370|$Type=xml_attr|$UserMsg=de/text|$Year=0|Parameter1=1427117", 42, 0, , 3, 126, 303
2023/06/20 10:43:46.632, rep, ok, 0.00023, 0, "", "ABAV", "", 8370, "sa_abacus_projektschnittstelle[47]", "D:\Abacus\abac\kd\abav\web\SERVICEOBJECT_REQUEST_SUBOBJECTS.avx", 0, 0, 1, 1, 100,, 0, 0, 0, 0, 0, 0.06, 0.00, "$Appl=soap|$Client=8370|$Type=xml_attr|$UserMsg=de/text|$Year=0|RefObjectNumber=745350", 23, 0, , 3, 126, 303
2023/06/20 10:43:47.050, rep, ok, 0.00568, 0, "", "ABAV", "", 8370, "haru[134]", "D:\Abacus\abac\kd\abav\HEAG\SVM\Fusion\R111\LW_Bestaende.avx", 0, 0, 3, 1, 100,, 0, 0, 0, 0, 0, 0.06, 0.00, "$Client=8370|$Drk=|$Lang=de|$Preview=1|$Scope=DefaultScope|$Type=pdf_page|$UserFmt='.E.|$UserMsg=de|AufNr=0|PosNr=0", 5, 0, , 5, 125, 303
2023/06/20 10:43:47.058, rep, ok, 0.01203, 0, "", "ABAV", "", 8370, "haru[134]", "D:\Abacus\abac\kd\abav\HEAG\SVM\Fusion\R111\PreisFindung.avx", 0, 0, 1, 1, 100,, 0, 0, 0, 0, 0, 0.06, 0.00, "$Client=8370|$Drk=|$Lang=de|$Preview=1|$Scope=DefaultScope|$Type=pdf_page|$UserFmt='.E.|$UserMsg=de|AufNr=0|AufPosNr=0", 5, 0, , 5, 125, 303
2023/06/20 10:43:47.070, rep, ok, 0.01241, 0, "", "ABAV", "", 8370, "haru[134]", "D:\Abacus\abac\kd\abav\HEAG\SVM\Fusion\R111\Leihgeraete.avx", 0, 0, 4, 67, 100,, 16, 0, 0, 0, 0, 0.06, 0.00, "$Client=8370|$Drk=|$Lang=de|$Preview=1|$Scope=DefaultScope|$Type=pdf_page|$UserFmt='.E.|$UserMsg=de|AufNr=66931", 132, 0, , 5, 124, 303
